Descripcion;Importe;Tipo;Categoria
movimiento servicio online Sin categorizar;206.38;2;Sin categorizar
pago tarjeta comercio local Sin categorizar;221.68;2;Sin categorizar
compra comercio local Sin categorizar;113.42;2;Sin categorizar
compra comercio local Sin categorizar;14.60;2;Sin categorizar
factura proveedor habitual Sin categorizar;253.77;2;Sin categorizar
pago tarjeta proveedor habitual Sin categorizar;166.88;2;Sin categorizar
pago tarjeta comercio local Sin categorizar;150.96;2;Sin categorizar
cargo proveedor habitual Sin categorizar;249.78;2;Sin categorizar
pago tarjeta servicio online Sin categorizar;286.08;2;Sin categorizar
compra comercio local Sin categorizar;306.71;2;Sin categorizar
cargo comercio local Sin categorizar;334.13;2;Sin categorizar
pago tarjeta proveedor habitual Sin categorizar;327.30;2;Sin categorizar
cargo servicio online Sin categorizar;7.21;2;Sin categorizar
ticket servicio online Sin categorizar;243.39;2;Sin categorizar
ticket comercio local Sin categorizar;182.57;2;Sin categorizar
movimiento comercio local Sin categorizar;159.29;2;Sin categorizar
pago tarjeta servicio online Sin categorizar;348.46;2;Sin categorizar
compra proveedor habitual Sin categorizar;49.31;2;Sin categorizar
pago tarjeta proveedor habitual Sin categorizar;36.10;2;Sin categorizar
compra proveedor habitual Sin categorizar;61.70;2;Sin categorizar
cargo servicio online Sin categorizar;231.36;2;Sin categorizar
cargo proveedor habitual Sin categorizar;345.55;2;Sin categorizar
pago tarjeta comercio local Sin categorizar;166.35;2;Sin categorizar
cargo proveedor habitual Sin categorizar;250.44;2;Sin categorizar
ticket proveedor habitual Sin categorizar;102.52;2;Sin categorizar
cargo proveedor habitual Sin categorizar;120.93;2;Sin categorizar
cargo proveedor habitual Sin categorizar;342.78;2;Sin categorizar
pago tarjeta servicio online Sin categorizar;31.27;2;Sin categorizar
pago tarjeta comercio local Sin categorizar;85.18;2;Sin categorizar
pago tarjeta comercio local Suministros;70.53;2;Suministros
cargo servicio online Suministros;213.69;2;Suministros
pago tarjeta servicio online Suministros;201.17;2;Suministros
ticket servicio online Suministros;207.50;2;Suministros
factura comercio local Suministros;306.52;2;Suministros
pago tarjeta comercio local Suministros;138.94;2;Suministros
ticket proveedor habitual Suministros;158.41;2;Suministros
ticket comercio local Suministros;229.03;2;Suministros
movimiento comercio local Suministros;66.55;2;Suministros
factura comercio local Suministros;35.74;2;Suministros
cargo servicio online Suministros;148.38;2;Suministros
compra comercio local Suministros;19.53;2;Suministros
compra servicio online Suministros;198.74;2;Suministros
pago tarjeta proveedor habitual Suministros;98.48;2;Suministros
pago tarjeta servicio online Suministros;341.38;2;Suministros
ticket servicio online Suministros;272.18;2;Suministros
movimiento comercio local Suministros;333.61;2;Suministros
movimiento proveedor habitual Suministros;38.49;2;Suministros
compra comercio local Suministros;36.77;2;Suministros
factura servicio online Suministros;265.35;2;Suministros
movimiento comercio local Suministros;263.56;2;Suministros
cargo servicio online Suministros;226.82;2;Suministros
ticket comercio local Suministros;246.46;2;Suministros
cargo servicio online Suministros;261.25;2;Suministros
cargo servicio online Suministros;24.68;2;Suministros
factura proveedor habitual Suministros;135.00;2;Suministros
pago tarjeta comercio local Suministros;103.59;2;Suministros
ticket servicio online Suministros;65.88;2;Suministros
cargo servicio online Suministros;237.91;2;Suministros
pago tarjeta proveedor habitual Suministros;272.48;2;Suministros
movimiento servicio online Suministros;316.22;2;Suministros
ticket comercio local Suministros;299.42;2;Suministros
movimiento servicio online Suministros;89.62;2;Suministros
factura proveedor habitual Suministros;203.60;2;Suministros
ticket servicio online Suministros;345.09;2;Suministros
movimiento comercio local Suministros;189.09;2;Suministros
movimiento proveedor habitual Suministros;98.28;2;Suministros
ticket proveedor habitual Suministros;171.06;2;Suministros
cargo servicio online Suministros;237.35;2;Suministros
factura proveedor habitual Suministros;176.39;2;Suministros
movimiento proveedor habitual Suministros;188.20;2;Suministros
factura servicio online Suministros;62.90;2;Suministros
compra proveedor habitual Suministros;137.23;2;Suministros
factura comercio local Suministros;213.01;2;Suministros
cargo proveedor habitual Suministros;68.43;2;Suministros
factura servicio online Suministros;150.59;2;Suministros
ticket comercio local Suministros;153.51;2;Suministros
pago tarjeta servicio online Suministros;333.26;2;Suministros
pago tarjeta comercio local Suministros;267.55;2;Suministros
movimiento servicio online Suministros;219.50;2;Suministros
cargo servicio online Suministros;81.35;2;Suministros
movimiento servicio online Suministros;110.37;2;Suministros
cargo comercio local Suministros;119.71;2;Suministros
pago tarjeta servicio online Suministros;133.11;2;Suministros
compra comercio local Suministros;14.63;2;Suministros
factura servicio online Suministros;159.21;2;Suministros
pago tarjeta proveedor habitual Suministros;217.37;2;Suministros
cargo proveedor habitual Suministros;24.37;2;Suministros
compra servicio online Suministros;215.96;2;Suministros
compra comercio local Suministros;242.51;2;Suministros
movimiento carrefour Supermercado;56.80;2;Supermercado
factura carrefour Supermercado;171.45;2;Supermercado
cargo mercadona Supermercado;62.64;2;Supermercado
movimiento lidl Supermercado;48.19;2;Supermercado
compra carrefour Supermercado;177.09;2;Supermercado
factura carrefour Supermercado;20.59;2;Supermercado
factura carrefour Supermercado;181.36;2;Supermercado
cargo mercadona Supermercado;217.24;2;Supermercado
cargo mercadona Supermercado;95.42;2;Supermercado
compra carrefour Supermercado;32.07;2;Supermercado
movimiento aldi Supermercado;128.28;2;Supermercado
movimiento aldi Supermercado;23.89;2;Supermercado
ticket mercadona Supermercado;97.79;2;Supermercado
cargo aldi Supermercado;45.75;2;Supermercado
cargo mercadona Supermercado;120.25;2;Supermercado
factura carrefour Supermercado;117.87;2;Supermercado
compra mercadona Supermercado;120.36;2;Supermercado
ticket carrefour Supermercado;49.33;2;Supermercado
pago tarjeta aldi Supermercado;133.21;2;Supermercado
ticket aldi Supermercado;57.93;2;Supermercado
ticket aldi Supermercado;56.18;2;Supermercado
factura aldi Supermercado;37.53;2;Supermercado
ticket lidl Supermercado;42.86;2;Supermercado
movimiento aldi Supermercado;198.50;2;Supermercado
factura aldi Supermercado;190.82;2;Supermercado
factura carrefour Supermercado;116.89;2;Supermercado
factura aldi Supermercado;24.09;2;Supermercado
movimiento carrefour Supermercado;112.39;2;Supermercado
movimiento aldi Supermercado;76.46;2;Supermercado
ticket carrefour Supermercado;22.99;2;Supermercado
pago tarjeta carrefour Supermercado;57.24;2;Supermercado
ticket carrefour Supermercado;42.83;2;Supermercado
movimiento carrefour Supermercado;210.21;2;Supermercado
cargo carrefour Supermercado;183.07;2;Supermercado
movimiento carrefour Supermercado;83.84;2;Supermercado
factura mercadona Supermercado;64.49;2;Supermercado
ticket carrefour Supermercado;120.75;2;Supermercado
factura lidl Supermercado;74.43;2;Supermercado
factura carrefour Supermercado;60.89;2;Supermercado
compra carrefour Supermercado;73.27;2;Supermercado
compra lidl Supermercado;150.68;2;Supermercado
pago tarjeta lidl Supermercado;210.44;2;Supermercado
pago tarjeta lidl Supermercado;138.88;2;Supermercado
pago tarjeta lidl Supermercado;157.96;2;Supermercado
cargo mercadona Supermercado;52.84;2;Supermercado
cargo carrefour Supermercado;93.16;2;Supermercado
movimiento aldi Supermercado;94.01;2;Supermercado
pago tarjeta aldi Supermercado;199.64;2;Supermercado
cargo carrefour Supermercado;20.24;2;Supermercado
pago tarjeta carrefour Supermercado;151.25;2;Supermercado
pago tarjeta mercadona Supermercado;96.78;2;Supermercado
ticket carrefour Supermercado;33.39;2;Supermercado
factura mercadona Supermercado;188.87;2;Supermercado
pago tarjeta carrefour Supermercado;75.83;2;Supermercado
pago tarjeta aldi Supermercado;192.96;2;Supermercado
factura lidl Supermercado;124.49;2;Supermercado
factura aldi Supermercado;145.96;2;Supermercado
compra aldi Supermercado;189.98;2;Supermercado
compra mercadona Supermercado;208.39;2;Supermercado
factura mercadona Supermercado;184.56;2;Supermercado
ticket taxi madrid Taxi;101.10;2;Taxi
movimiento taxi madrid Taxi;232.55;2;Taxi
factura taxi madrid Taxi;261.52;2;Taxi
factura taxi madrid Taxi;254.99;2;Taxi
compra cabify Taxi;100.10;2;Taxi
factura taxi madrid Taxi;11.87;2;Taxi
pago tarjeta uber Taxi;93.33;2;Taxi
pago tarjeta uber Taxi;131.82;2;Taxi
compra uber Taxi;288.77;2;Taxi
pago tarjeta cabify Taxi;39.76;2;Taxi
cargo cabify Taxi;115.77;2;Taxi
factura taxi madrid Taxi;162.95;2;Taxi
factura uber Taxi;290.70;2;Taxi
pago tarjeta taxi madrid Taxi;127.96;2;Taxi
factura uber Taxi;170.62;2;Taxi
ticket uber Taxi;176.67;2;Taxi
cargo taxi madrid Taxi;94.31;2;Taxi
movimiento cabify Taxi;337.57;2;Taxi
factura taxi madrid Taxi;17.83;2;Taxi
factura cabify Taxi;316.08;2;Taxi
ticket uber Taxi;270.62;2;Taxi
cargo taxi madrid Taxi;182.63;2;Taxi
compra taxi madrid Taxi;211.20;2;Taxi
movimiento cabify Taxi;174.01;2;Taxi
cargo uber Taxi;298.21;2;Taxi
movimiento taxi madrid Taxi;39.88;2;Taxi
pago tarjeta uber Taxi;88.54;2;Taxi
compra cabify Taxi;232.47;2;Taxi
factura cabify Taxi;231.49;2;Taxi
factura taxi madrid Taxi;340.94;2;Taxi
compra cabify Taxi;147.26;2;Taxi
compra uber Taxi;317.34;2;Taxi
pago tarjeta uber Taxi;158.36;2;Taxi
compra taxi madrid Taxi;82.85;2;Taxi
factura uber Taxi;24.02;2;Taxi
cargo uber Taxi;284.65;2;Taxi
cargo uber Taxi;226.60;2;Taxi
cargo taxi madrid Taxi;330.61;2;Taxi
movimiento taxi madrid Taxi;337.89;2;Taxi
cargo cabify Taxi;83.94;2;Taxi
ticket uber Taxi;320.13;2;Taxi
pago tarjeta cabify Taxi;176.20;2;Taxi
pago tarjeta uber Taxi;172.28;2;Taxi
ticket uber Taxi;121.33;2;Taxi
cargo taxi madrid Taxi;37.68;2;Taxi
compra taxi madrid Taxi;20.94;2;Taxi
compra uber Taxi;89.93;2;Taxi
cargo uber Taxi;53.75;2;Taxi
compra taxi madrid Taxi;322.39;2;Taxi
movimiento taxi madrid Taxi;190.01;2;Taxi
movimiento taxi madrid Taxi;266.26;2;Taxi
cargo uber Taxi;31.68;2;Taxi
factura cabify Taxi;306.29;2;Taxi
pago tarjeta taxi madrid Taxi;182.21;2;Taxi
compra taxi madrid Taxi;99.46;2;Taxi
movimiento cabify Taxi;289.19;2;Taxi
pago tarjeta uber Taxi;109.29;2;Taxi
compra taxi madrid Taxi;301.28;2;Taxi
movimiento taxi madrid Taxi;307.66;2;Taxi
ticket cabify Taxi;131.05;2;Taxi
factura servicio online Transport Other;147.97;2;Transport Other
compra proveedor habitual Transport Other;84.97;2;Transport Other
factura comercio local Transport Other;311.07;2;Transport Other
cargo proveedor habitual Transport Other;279.53;2;Transport Other
pago tarjeta proveedor habitual Transport Other;40.30;2;Transport Other
factura proveedor habitual Transport Other;338.25;2;Transport Other
compra proveedor habitual Transport Other;179.79;2;Transport Other
pago tarjeta comercio local Transport Other;171.06;2;Transport Other
ticket proveedor habitual Transport Other;56.13;2;Transport Other
cargo proveedor habitual Transport Other;257.03;2;Transport Other
compra comercio local Transport Other;188.11;2;Transport Other
pago tarjeta servicio online Transport Other;72.97;2;Transport Other
movimiento proveedor habitual Transport Other;322.98;2;Transport Other
ticket servicio online Transport Other;125.89;2;Transport Other
cargo servicio online Transport Other;156.26;2;Transport Other
ticket servicio online Transport Other;346.86;2;Transport Other
pago tarjeta comercio local Transport Other;220.17;2;Transport Other
factura proveedor habitual Transport Other;342.01;2;Transport Other
cargo servicio online Transport Other;315.19;2;Transport Other
movimiento comercio local Transport Other;25.74;2;Transport Other
ticket proveedor habitual Transport Other;150.67;2;Transport Other
compra servicio online Transport Other;13.24;2;Transport Other
factura comercio local Transport Other;246.06;2;Transport Other
cargo servicio online Transport Other;86.88;2;Transport Other
compra proveedor habitual Transport Other;104.02;2;Transport Other
cargo proveedor habitual Transport Other;117.81;2;Transport Other
movimiento servicio online Transport Other;130.78;2;Transport Other
compra servicio online Transport Other;38.84;2;Transport Other
compra servicio online Transport Other;79.83;2;Transport Other
cargo proveedor habitual Transport Other;188.03;2;Transport Other
movimiento comercio local Transport Other;67.11;2;Transport Other
movimiento servicio online Transport Other;339.95;2;Transport Other
cargo comercio local Transport Other;50.96;2;Transport Other
factura proveedor habitual Transport Other;147.80;2;Transport Other
compra comercio local Transport Other;252.75;2;Transport Other
cargo servicio online Transport Other;245.98;2;Transport Other
ticket proveedor habitual Transport Other;145.87;2;Transport Other
pago tarjeta servicio online Transport Other;350.34;2;Transport Other
ticket servicio online Transport Other;277.37;2;Transport Other
ticket comercio local Transport Other;344.99;2;Transport Other
ticket comercio local Transport Other;162.20;2;Transport Other
factura proveedor habitual Transport Other;133.26;2;Transport Other
compra servicio online Transport Other;89.63;2;Transport Other
movimiento comercio local Transport Other;166.51;2;Transport Other
cargo servicio online Transport Other;263.05;2;Transport Other
compra comercio local Transport Other;219.30;2;Transport Other
ticket servicio online Transport Other;189.62;2;Transport Other
pago tarjeta proveedor habitual Transport Other;16.44;2;Transport Other
pago tarjeta servicio online Transport Other;180.24;2;Transport Other
movimiento servicio online Transport Other;18.02;2;Transport Other
pago tarjeta proveedor habitual Transport Other;38.77;2;Transport Other
factura servicio online Transport Other;347.49;2;Transport Other
factura proveedor habitual Transport Other;118.17;2;Transport Other
factura comercio local Transport Other;176.54;2;Transport Other
factura servicio online Transport Other;279.85;2;Transport Other
compra servicio online Transport Other;119.95;2;Transport Other
movimiento proveedor habitual Transport Other;228.75;2;Transport Other
cargo servicio online Transport Other;101.15;2;Transport Other
cargo proveedor habitual Transport Other;141.09;2;Transport Other
factura servicio online Transport Other;178.48;2;Transport Other
movimiento renfe Transporte;84.55;2;Transporte
movimiento renfe Transporte;47.72;2;Transporte
ticket emt Transporte;155.28;2;Transporte
movimiento renfe Transporte;82.12;2;Transporte
factura metro Transporte;170.23;2;Transporte
pago tarjeta metro Transporte;140.61;2;Transporte
pago tarjeta renfe Transporte;73.97;2;Transporte
factura metro Transporte;88.36;2;Transporte
factura metro Transporte;30.34;2;Transporte
cargo metro Transporte;18.95;2;Transporte
movimiento metro Transporte;15.34;2;Transporte
compra metro Transporte;87.00;2;Transporte
pago tarjeta renfe Transporte;175.25;2;Transporte
compra emt Transporte;35.95;2;Transporte
ticket metro Transporte;142.71;2;Transporte
cargo metro Transporte;128.25;2;Transporte
pago tarjeta renfe Transporte;163.94;2;Transporte
cargo renfe Transporte;152.09;2;Transporte
movimiento emt Transporte;48.88;2;Transporte
ticket metro Transporte;37.85;2;Transporte
movimiento metro Transporte;49.82;2;Transporte
ticket emt Transporte;125.78;2;Transporte
movimiento emt Transporte;107.38;2;Transporte
cargo emt Transporte;178.37;2;Transporte
compra metro Transporte;130.75;2;Transporte
compra emt Transporte;61.43;2;Transporte
cargo renfe Transporte;31.48;2;Transporte
